client_id,Variation,confirm,start,total_time_mins
4227946,Test,2017-04-19 11:29:42,2017-04-05 11:10:06,20179.6
4227953,Control,2017-04-20 23:09:48,2017-04-20 22:59:16,10.533333333333333
4228011,Control,2017-04-17 18:38:38,2017-04-17 18:30:10,8.466666666666667
4228267,Test,2017-04-11 09:36:42,2017-04-11 09:33:21,3.35
4229407,Control,2017-03-22 16:51:04,2017-03-26 20:16:17,-5965.216666666666
4229616,Test,2017-03-30 12:21:31,2017-03-30 12:19:06,2.4166666666666665
4229623,Test,2017-04-10 02:14:20,2017-04-10 02:09:53,4.45
4230200,Test,2017-04-02 11:51:54,2017-04-02 11:47:01,4.883333333333334
4230237,Test,2017-04-10 10:22:18,2017-04-10 10:16:12,6.1
4230687,Test,2017-04-06 18:54:46,2017-04-06 18:50:09,4.616666666666666
4230817,Control,2017-05-21 12:05:30,2017-05-21 12:02:04,3.433333333333333
4230904,Test,2017-04-13 11:42:23,2017-04-13 11:41:12,1.1833333333333333
4230949,Test,2017-03-31 07:23:24,2017-03-31 07:21:25,1.9833333333333334
4231428,Control,2017-06-04 14:48:44,2017-06-04 14:46:59,1.75
4231726,Control,2017-03-31 14:12:48,2017-03-31 14:00:29,12.316666666666666
4231894,Control,2017-04-19 12:13:57,2017-04-19 12:10:20,3.6166666666666667
4231989,Test,2017-04-05 19:31:44,2017-04-05 19:03:25,28.316666666666666
4233560,Test,2017-04-23 15:02:49,2017-03-30 08:58:53,34923.933333333334
4233950,Control,2017-04-14 07:32:30,2017-04-14 07:26:13,6.283333333333333
4234272,Test,2017-04-11 17:18:23,2017-04-11 17:16:21,2.033333333333333
4234389,Test,2017-04-07 13:41:16,2017-04-07 13:36:57,4.316666666666666
4234977,Control,2017-05-20 12:58:30,2017-05-04 02:03:16,23695.233333333334
4235118,Control,2017-06-04 15:57:38,2017-06-04 15:54:12,3.433333333333333
4236139,Control,2017-03-28 20:16:09,2017-03-21 08:55:44,10760.416666666666
4236434,Control,2017-04-23 18:45:52,2017-04-23 18:41:45,4.116666666666666
4236442,Control,2017-03-31 12:32:21,2017-03-31 12:29:06,3.25
4236961,Test,2017-04-13 15:12:52,2017-04-13 15:04:51,8.016666666666667
4237084,Control,2017-05-17 17:21:47,2017-04-07 15:39:49,57701.96666666667
4237223,Control,2017-04-16 12:51:34,2017-04-13 21:28:56,3802.633333333333
4237467,Control,2017-04-08 17:02:56,2017-04-08 16:58:19,4.616666666666666
4237578,Control,2017-04-23 16:24:50,2017-04-23 16:22:08,2.7
4237729,Test,2017-05-04 20:07:33,2017-04-28 10:18:35,9228.966666666667
4237903,Test,2017-05-13 22:37:46,2017-05-13 22:34:53,2.8833333333333333
4237982,Control,2017-05-01 08:49:37,2017-05-01 08:47:28,2.15
4238007,Test,2017-03-29 12:15:21,2017-03-29 12:13:08,2.216666666666667
4238081,Control,2017-04-09 09:49:33,2017-04-09 09:46:04,3.4833333333333334
4238188,Test,2017-04-12 18:43:22,2017-04-12 18:41:17,2.0833333333333335
4238196,Control,2017-04-05 11:18:08,2017-04-05 11:15:36,2.533333333333333
4238536,Control,2017-05-08 09:20:32,2017-05-08 09:16:19,4.216666666666667
4239436,Control,2017-03-30 19:41:38,2017-03-30 18:58:30,43.13333333333333
4239711,Control,2017-05-22 09:45:47,2017-04-09 08:33:42,61992.083333333336
4239835,Test,2017-04-11 13:41:49,2017-04-06 08:50:24,7491.416666666667
4239876,Control,2017-04-08 06:05:36,2017-04-08 05:52:35,13.016666666666667
4240194,Test,2017-04-12 15:33:28,2017-04-12 15:19:57,13.516666666666667
4240271,Test,2017-05-24 07:51:02,2017-04-05 19:59:27,69831.58333333333
4240438,Test,2017-04-12 11:26:04,2017-04-12 11:23:38,2.433333333333333
4240648,Test,2017-04-10 20:44:31,2017-04-05 12:16:29,7708.033333333334
4242027,Test,2017-05-04 09:56:09,2017-03-29 14:33:58,51562.183333333334
4242250,Test,2017-05-17 11:57:02,2017-04-19 09:45:19,40451.71666666667
4242273,Test,2017-05-14 21:40:20,2017-05-14 21:32:57,7.383333333333334
4242638,Control,2017-04-08 19:36:21,2017-04-05 11:27:46,4808.583333333333
4242754,Control,2017-05-19 19:39:24,2017-05-19 19:35:46,3.6333333333333333
4242907,Control,2017-04-07 00:02:57,2017-04-05 23:36:12,1466.75
4243285,Control,2017-04-15 08:41:55,2017-04-15 08:34:57,6.966666666666667
4243421,Control,2017-06-07 21:01:32,2017-06-07 20:56:34,4.966666666666667
4243424,Test,2017-05-11 14:29:14,2017-05-11 14:14:26,14.8
4243487,Test,2017-05-20 19:07:48,2017-05-20 19:04:30,3.3
4243629,Test,2017-05-06 11:25:16,2017-05-06 11:23:16,2.0
4243856,Control,2017-04-19 11:46:52,2017-04-06 16:17:10,18449.7
4244035,Test,2017-04-23 20:12:24,2017-04-23 20:04:17,8.116666666666667
4244266,Control,2017-04-05 21:29:58,2017-04-05 21:23:41,6.283333333333333
4244298,Test,2017-03-30 14:17:27,2017-03-30 14:15:45,1.7
4244348,Test,2017-04-19 12:15:09,2017-04-19 12:12:01,3.1333333333333333
4244465,Control,2017-03-29 11:24:55,2017-03-29 11:16:54,8.016666666666667
4244794,Test,2017-04-19 12:21:35,2017-04-19 12:19:24,2.183333333333333
4245199,Test,2017-04-14 14:47:44,2017-03-30 18:57:15,21350.483333333334
4245543,Control,2017-04-08 09:05:14,2017-04-08 08:58:50,6.4
4245790,Control,2017-04-18 13:11:20,2017-04-18 13:09:40,1.6666666666666667
4245868,Test,2017-05-04 12:07:35,2017-05-04 12:00:50,6.75
4246419,Control,2017-03-29 22:34:28,2017-03-29 22:32:25,2.05
4246765,Test,2017-04-13 12:17:53,2017-04-13 12:17:09,0.7333333333333333
4246898,Control,2017-03-29 11:10:55,2017-03-29 11:07:41,3.2333333333333334
4246942,Test,2017-04-13 09:41:11,2017-04-13 09:36:45,4.433333333333334
4247153,Control,2017-04-13 19:44:44,2017-04-13 19:39:57,4.783333333333333
4247363,Control,2017-03-29 11:41:55,2017-03-29 11:30:20,11.583333333333334
4248171,Control,2017-04-19 11:58:18,2017-04-07 14:04:03,17154.25
4249172,Test,2017-06-13 10:56:08,2017-06-13 10:51:08,5.0
4249316,Control,2017-04-06 14:58:39,2017-04-06 14:53:56,4.716666666666667
4249361,Test,2017-04-20 14:45:16,2017-04-05 11:09:35,21815.683333333334
4249501,Control,2017-04-11 09:07:28,2017-04-11 08:59:21,8.116666666666667
4249545,Test,2017-03-20 16:12:24,2017-03-20 16:07:56,4.466666666666667
4249720,Control,2017-06-07 18:09:00,2017-06-07 18:05:52,3.1333333333333333
4250012,Test,2017-04-25 07:04:41,2017-04-25 07:01:28,3.216666666666667
4250110,Control,2017-04-16 23:54:05,2017-04-16 23:48:57,5.133333333333334
4250169,Control,2017-03-29 13:19:24,2017-03-29 13:16:39,2.75
4250658,Test,2017-04-09 00:43:00,2017-04-09 00:36:47,6.216666666666667
4251060,Test,2017-05-03 14:02:01,2017-04-13 12:59:29,28862.533333333333
4251068,Control,2017-03-30 17:17:20,2017-03-30 17:15:01,2.316666666666667
4251309,Test,2017-04-09 14:38:17,2017-04-09 14:35:36,2.683333333333333
4251567,Test,2017-04-15 07:00:59,2017-03-31 06:55:41,21605.3
4251627,Control,2017-04-05 16:47:04,2017-04-05 16:40:34,6.5
4251934,Control,2017-03-29 12:38:40,2017-03-29 12:35:52,2.8
4252147,Test,2017-03-29 12:30:21,2017-03-29 12:24:52,5.483333333333333
4252494,Control,2017-05-15 17:38:52,2017-05-15 17:31:14,7.633333333333334
4252952,Test,2017-04-13 09:26:41,2017-04-13 09:22:01,4.666666666666667
4253435,Test,2017-03-30 18:46:18,2017-03-30 18:43:47,2.5166666666666666
4253645,Test,2017-04-05 14:29:56,2017-04-05 14:27:48,2.1333333333333333
4253810,Control,2017-04-07 19:27:46,2017-04-07 19:25:44,2.033333333333333
4253896,Control,2017-04-19 11:43:15,2017-04-19 11:41:13,2.033333333333333
4254085,Test,2017-04-05 09:52:05,2017-04-05 09:39:34,12.516666666666667
4254249,Test,2017-06-11 13:40:49,2017-06-11 13:39:25,1.4
4255008,Test,2017-04-04 14:35:35,2017-04-04 14:26:05,9.5
4255527,Test,2017-04-15 13:01:17,2017-04-15 12:53:26,7.85
4255823,Control,2017-03-29 16:12:00,2017-03-29 16:06:16,5.733333333333333
4255962,Control,2017-03-29 13:26:56,2017-03-29 13:12:51,14.083333333333334
4256150,Test,2017-04-02 13:42:22,2017-04-02 13:38:48,3.566666666666667
4256337,Test,2017-04-02 02:22:57,2017-04-02 02:20:36,2.35
4256611,Test,2017-03-27 18:02:41,2017-03-27 18:00:01,2.6666666666666665
4256779,Control,2017-04-20 11:31:45,2017-04-20 11:28:46,2.9833333333333334
4257130,Control,2017-03-29 15:40:56,2017-03-29 15:37:24,3.533333333333333
4257465,Test,2017-04-14 13:08:50,2017-04-14 12:51:22,17.466666666666665
4257470,Control,2017-05-07 14:17:02,2017-05-07 14:07:00,10.033333333333333
4257759,Control,2017-04-05 19:05:23,2017-04-05 19:02:27,2.933333333333333
4258192,Test,2017-04-01 07:12:21,2017-04-01 07:08:12,4.15
4258976,Test,2017-03-29 21:03:16,2017-04-07 09:35:23,-12272.116666666667
4259212,Control,2017-05-02 20:23:55,2017-05-02 20:22:30,1.4166666666666667
4259386,Test,2017-04-03 11:37:41,2017-04-03 11:34:14,3.45
4259489,Control,2017-03-30 16:42:47,2017-03-30 16:31:51,10.933333333333334
4259789,Test,2017-04-12 23:11:59,2017-04-12 23:09:35,2.4
4259953,Test,2017-03-21 10:23:00,2017-03-16 10:30:21,7192.65
4260057,Test,2017-04-19 16:09:01,2017-04-19 16:07:06,1.9166666666666667
4260236,Control,2017-06-19 15:38:54,2017-06-19 15:26:02,12.866666666666667
4260858,Control,2017-04-15 14:47:09,2017-04-09 09:34:34,8952.583333333334
4260890,Control,2017-06-03 20:23:08,2017-06-03 20:16:33,6.583333333333333
4261135,Control,2017-04-17 11:40:02,2017-04-17 11:33:54,6.133333333333334
4261163,Test,2017-04-19 13:06:27,2017-04-19 13:01:14,5.216666666666667
4261790,Test,2017-03-29 19:24:53,2017-03-29 19:23:42,1.1833333333333333
4262217,Test,2017-04-12 11:38:03,2017-04-12 11:33:28,4.583333333333333
4262392,Control,2017-03-29 12:02:36,2017-03-29 11:52:26,10.166666666666666
4262414,Control,2017-04-28 09:12:41,2017-04-28 09:06:45,5.933333333333334
4262428,Test,2017-04-16 08:29:30,2017-04-16 08:12:07,17.383333333333333
4262740,Test,2017-04-12 11:17:00,2017-04-01 23:25:41,15111.316666666668
4263114,Control,2017-04-08 17:35:51,2017-04-08 17:32:40,3.183333333333333
4263272,Control,2017-04-13 18:43:47,2017-04-13 18:42:37,1.1666666666666667
4263526,Control,2017-04-05 06:05:03,2017-04-05 06:03:28,1.5833333333333333
4263918,Test,2017-04-01 13:09:40,2017-04-01 13:06:01,3.65
4264084,Test,2017-04-01 19:31:26,2017-04-01 19:29:35,1.85
4264468,Test,2017-04-25 20:18:04,2017-04-25 20:10:10,7.9
4264493,Control,2017-03-22 07:29:44,2017-03-22 07:27:26,2.3
4265401,Test,2017-04-10 16:09:58,2017-04-10 16:02:06,7.866666666666666
4265479,Control,2017-05-24 12:15:31,2017-05-24 12:12:28,3.05
4265827,Test,2017-05-30 06:51:41,2017-05-30 06:47:19,4.366666666666666
4266004,Test,2017-05-09 08:34:14,2017-04-05 15:03:10,48571.066666666666
4266195,Test,2017-05-22 09:48:03,2017-03-30 09:31:35,76336.46666666666
4266619,Test,2017-04-05 19:08:16,2017-04-05 07:46:39,681.6166666666667
4266634,Control,2017-05-24 20:56:50,2017-05-24 20:55:13,1.6166666666666667
4266877,Control,2017-04-20 15:38:03,2017-04-20 15:36:12,1.85
4267119,Control,2017-04-19 18:17:33,2017-04-19 18:10:26,7.116666666666666
4267206,Control,2017-05-15 14:35:38,2017-04-22 18:16:48,32898.833333333336
4267473,Control,2017-06-04 20:37:19,2017-05-23 08:58:21,17978.966666666667
4267969,Control,2017-04-02 08:44:19,2017-04-02 08:37:31,6.8
4268741,Test,2017-03-29 11:57:35,2017-03-29 11:52:43,4.866666666666666
4269715,Test,2017-03-29 12:54:56,2017-03-29 12:52:31,2.4166666666666665
4270488,Test,2017-04-19 14:20:03,2017-04-19 14:17:39,2.4
4270889,Test,2017-04-13 16:53:12,2017-04-13 16:50:28,2.7333333333333334
4271815,Test,2017-04-10 00:30:00,2017-04-09 22:45:07,104.88333333333334
4271845,Control,2017-04-12 18:26:04,2017-04-12 18:21:10,4.9
4271947,Control,2017-06-16 08:13:05,2017-06-16 07:29:02,44.05
4272044,Control,2017-04-06 09:00:01,2017-04-06 08:38:34,21.45
4272509,Test,2017-03-29 11:23:56,2017-03-29 11:15:25,8.516666666666667
4273312,Control,2017-04-01 12:05:25,2017-04-01 11:57:25,8.0
4273386,Control,2017-04-05 11:12:32,2017-04-05 11:08:04,4.466666666666667
4273676,Control,2017-04-13 13:02:14,2017-04-13 12:58:26,3.8
4275148,Test,2017-04-07 17:47:36,2017-04-07 00:21:09,1046.45
4275169,Test,2017-04-05 14:07:10,2017-04-05 13:55:29,11.683333333333334
4275305,Control,2017-06-05 09:31:15,2017-06-05 09:28:08,3.1166666666666667
4275501,Test,2017-05-15 13:15:33,2017-05-15 13:14:03,1.5
4275669,Control,2017-05-01 23:35:24,2017-05-01 23:24:29,10.916666666666666
4276245,Test,2017-04-09 17:41:08,2017-04-09 17:34:09,6.983333333333333
4276315,Test,2017-04-11 12:21:19,2017-04-07 16:44:07,5497.2
4276350,Test,2017-05-14 18:57:51,2017-05-14 18:49:22,8.483333333333333
4276469,Test,2017-03-29 11:48:01,2017-03-29 11:46:16,1.75
4276759,Test,2017-05-22 10:58:43,2017-05-22 10:50:36,8.116666666666667
4276832,Test,2017-03-29 22:14:39,2017-03-29 22:09:12,5.45
4277313,Test,2017-03-30 08:56:51,2017-03-21 18:54:57,12361.9
4278502,Test,2017-04-12 14:31:13,2017-04-04 13:22:53,11588.333333333334
4278525,Test,2017-04-13 13:29:56,2017-04-09 14:50:36,5679.333333333333
4278574,Test,2017-03-29 17:49:06,2017-03-29 17:39:12,9.9
4279215,Test,2017-04-18 17:28:46,2017-04-18 17:27:05,1.6833333333333333
4279620,Test,2017-03-31 01:37:59,2017-03-31 01:35:16,2.716666666666667
4280453,Control,2017-04-16 22:32:58,2017-04-16 22:29:16,3.7
4280794,Test,2017-04-05 11:19:22,2017-04-05 11:12:03,7.316666666666666
4281351,Test,2017-04-04 17:18:39,2017-04-04 17:06:24,12.25
4281556,Test,2017-05-04 09:14:57,2017-05-04 08:59:12,15.75
4282258,Control,2017-04-06 18:11:24,2017-04-06 18:02:56,8.466666666666667
4283025,Test,2017-03-24 17:58:21,2017-03-24 17:54:41,3.6666666666666665
4283146,Test,2017-03-30 10:47:00,2017-03-30 10:44:08,2.8666666666666667
4283717,Test,2017-06-01 10:54:00,2017-05-16 02:04:18,23569.7
4284267,Control,2017-04-08 22:58:49,2017-04-08 22:53:19,5.5
4284358,Control,2017-04-04 18:14:34,2017-04-04 18:09:37,4.95
4284669,Test,2017-04-02 16:14:46,2017-03-29 13:20:57,5933.816666666667
4284960,Test,2017-04-12 11:28:09,2017-04-12 11:26:02,2.1166666666666667
4285041,Control,2017-06-05 11:52:35,2017-06-05 11:47:02,5.55
4285382,Control,2017-04-14 17:31:34,2017-04-14 17:29:14,2.3333333333333335
4285424,Control,2017-06-09 18:37:00,2017-06-09 18:33:32,3.466666666666667
4285520,Control,2017-06-13 09:50:01,2017-06-13 09:48:17,1.7333333333333334
4285861,Test,2017-04-03 14:48:50,2017-04-03 14:46:51,1.9833333333333334
4285905,Test,2017-04-12 12:10:35,2017-03-30 09:56:00,18854.583333333332
4285909,Test,2017-05-04 14:33:31,2017-05-04 14:23:53,9.633333333333333
4286204,Control,2017-06-06 09:32:58,2017-04-05 11:12:42,89180.26666666666
4286237,Test,2017-04-06 13:49:58,2017-04-05 22:08:02,941.9333333333333
4286400,Control,2017-05-15 10:19:09,2017-03-29 15:45:27,67353.7
4286767,Control,2017-04-11 14:08:27,2017-04-11 14:04:40,3.783333333333333
4286902,Test,2017-04-05 12:38:33,2017-04-05 12:31:00,7.55
4287216,Test,2017-04-02 19:42:01,2017-04-02 19:34:41,7.333333333333333
4287871,Test,2017-03-22 13:20:59,2017-03-22 13:16:41,4.3
4287877,Control,2017-03-30 12:51:38,2017-03-30 12:42:24,9.233333333333333
4287944,Control,2017-04-04 18:47:44,2017-04-04 18:40:16,7.466666666666667
4287977,Test,2017-04-04 14:21:32,2017-04-04 14:20:20,1.2
4288616,Test,2017-03-29 13:27:15,2017-03-29 13:24:09,3.1
4289238,Test,2017-04-16 16:08:05,2017-04-16 15:56:23,11.7
4289440,Control,2017-04-10 12:46:10,2017-04-10 12:43:55,2.25
4289557,Test,2017-05-24 15:05:12,2017-05-24 14:52:40,12.533333333333333
4290007,Test,2017-04-13 12:12:30,2017-04-06 07:47:14,10345.266666666666
4290599,Test,2017-05-15 15:30:01,2017-04-02 13:06:44,62063.28333333333
4291659,Control,2017-04-02 12:38:17,2017-04-02 12:34:35,3.7
4292144,Test,2017-04-21 22:25:10,2017-04-02 19:16:45,27548.416666666668
4292181,Control,2017-06-05 14:32:31,2017-06-05 14:30:51,1.6666666666666667
4292321,Test,2017-04-06 08:12:40,2017-04-06 07:56:36,16.066666666666666
4292744,Test,2017-06-01 11:09:12,2017-04-06 11:37:49,80611.38333333333
4292879,Test,2017-04-04 21:20:49,2017-04-04 21:18:59,1.8333333333333333
4292987,Control,2017-04-19 16:19:16,2017-04-13 10:13:48,9005.466666666667
4293163,Test,2017-04-12 11:35:47,2017-04-12 11:32:43,3.066666666666667
4293448,Control,2017-05-11 12:50:00,2017-04-27 14:11:22,20078.633333333335
4293449,Test,2017-05-03 13:26:07,2017-05-03 13:22:28,3.65
4293909,Control,2017-04-08 00:43:19,2017-04-08 00:41:28,1.85
4295057,Test,2017-04-06 10:37:09,2017-04-06 10:32:58,4.183333333333334
4295146,Test,2017-03-30 12:17:32,2017-03-30 12:14:57,2.5833333333333335
4295629,Test,2017-04-18 20:25:08,2017-04-18 20:22:40,2.466666666666667
4295778,Test,2017-04-06 15:58:50,2017-04-06 15:55:35,3.25
4296061,Control,2017-04-20 03:50:29,2017-04-20 03:43:01,7.466666666666667
4296422,Test,2017-04-08 22:52:08,2017-04-08 22:49:33,2.5833333333333335
4296522,Control,2017-03-29 14:52:44,2017-03-29 14:35:09,17.583333333333332
4296833,Test,2017-04-08 12:36:37,2017-04-08 12:23:02,13.583333333333334
4296854,Control,2017-04-19 16:48:51,2017-04-19 16:44:58,3.8833333333333333
4297243,Test,2017-04-16 18:31:52,2017-04-16 18:29:59,1.8833333333333333
4297476,Test,2017-04-21 12:34:21,2017-04-21 12:26:04,8.283333333333333
4297664,Control,2017-05-14 09:06:37,2017-05-14 09:03:35,3.033333333333333
4297948,Test,2017-04-23 17:11:53,2017-04-05 19:17:16,25794.616666666665
4298159,Control,2017-06-20 17:02:30,2017-06-20 16:59:22,3.1333333333333333
4298296,Test,2017-04-26 16:43:45,2017-04-26 16:40:29,3.2666666666666666
4298977,Control,2017-04-13 12:27:41,2017-04-05 20:39:39,11028.033333333333
4299021,Test,2017-04-05 12:52:06,2017-04-05 12:50:02,2.066666666666667
4299753,Test,2017-03-29 20:00:46,2017-03-29 19:58:12,2.566666666666667
4300142,Control,2017-05-31 09:44:36,2017-04-06 08:02:10,79302.43333333333
4301480,Control,2017-04-06 18:36:43,2017-04-06 18:26:35,10.133333333333333
4301516,Test,2017-03-29 20:14:39,2017-03-29 20:11:46,2.8833333333333333
4301708,Test,2017-04-05 14:05:38,2017-04-05 14:02:54,2.7333333333333334
4301998,Test,2017-04-11 21:30:23,2017-04-11 21:26:48,3.5833333333333335
4302393,Control,2017-04-28 12:46:48,2017-04-20 16:41:40,11285.133333333333
4302941,Control,2017-05-03 21:25:14,2017-05-03 21:22:31,2.716666666666667
4303270,Control,2017-05-29 15:09:07,2017-04-18 17:20:10,58908.95
4303434,Test,2017-05-05 07:56:30,2017-04-09 17:52:08,36844.36666666667
4303663,Test,2017-05-29 09:59:01,2017-05-29 09:56:50,2.183333333333333
4303935,Control,2017-04-03 13:29:34,2017-04-03 13:23:57,5.616666666666666
4303984,Test,2017-04-03 17:27:41,2017-04-03 17:24:20,3.35
4304082,Test,2017-04-01 19:55:52,2017-04-01 19:53:57,1.9166666666666667
4304356,Control,2017-04-14 11:24:18,2017-04-14 11:18:50,5.466666666666667
4304366,Control,2017-05-29 14:58:33,2017-05-29 14:50:24,8.15
4304665,Control,2017-03-15 11:25:56,2017-03-15 11:14:41,11.25
4305620,Test,2017-04-12 11:32:37,2017-04-12 11:27:27,5.166666666666667
4305708,Test,2017-04-12 23:16:52,2017-04-12 23:14:58,1.9
4305727,Control,2017-03-29 16:55:55,2017-03-29 16:54:17,1.6333333333333333
4305948,Control,2017-06-03 01:40:03,2017-04-07 05:20:40,81859.38333333333
4306390,Test,2017-04-12 14:59:45,2017-04-12 14:50:20,9.416666666666666
4307607,Test,2017-04-14 07:23:40,2017-04-13 13:36:05,1067.5833333333333
4307622,Test,2017-04-15 11:16:10,2017-04-15 11:14:46,1.4
4307797,Control,2017-03-29 22:07:44,2017-03-29 22:01:50,5.9
4308109,Control,2017-04-21 08:42:12,2017-04-21 08:37:02,5.166666666666667
4308154,Control,2017-05-19 18:52:42,2017-05-19 18:49:45,2.95
4308297,Test,2017-04-18 09:18:29,2017-03-29 07:44:16,28894.216666666667
4308315,Control,2017-03-29 16:46:14,2017-03-29 16:42:17,3.95
4308319,Test,2017-04-25 23:19:08,2017-04-05 18:39:47,29079.35
4308408,Control,2017-04-15 16:02:02,2017-04-15 15:58:21,3.683333333333333
4308598,Control,2017-04-12 14:49:05,2017-04-12 14:44:28,4.616666666666666
4308718,Control,2017-04-01 02:13:06,2017-04-01 02:09:59,3.1166666666666667
4308897,Control,2017-06-12 13:53:28,2017-06-12 13:51:55,1.55
4309097,Control,2017-05-13 13:06:57,2017-04-12 11:42:04,44724.88333333333
4309105,Control,2017-05-17 09:52:31,2017-04-20 10:58:59,38813.53333333333
4309632,Test,2017-04-09 21:52:37,2017-04-09 21:50:53,1.7333333333333334
4310302,Test,2017-04-05 11:46:10,2017-04-05 11:42:34,3.6
4310544,Test,2017-04-03 15:29:36,2017-04-03 15:20:27,9.15
4310884,Test,2017-05-28 14:07:45,2017-05-28 14:06:22,1.3833333333333333
4311764,Control,2017-04-08 09:31:55,2017-04-08 09:23:27,8.466666666666667
4311818,Control,2017-06-06 09:31:22,2017-04-02 21:23:21,92888.01666666666
4312267,Control,2017-04-01 17:50:28,2017-04-01 17:45:45,4.716666666666667
4312503,Control,2017-04-13 09:36:39,2017-04-13 09:25:01,11.633333333333333
4312553,Test,2017-04-21 12:16:06,2017-04-21 12:13:23,2.716666666666667
4312589,Test,2017-04-05 19:09:05,2017-04-05 19:07:02,2.05
4312637,Test,2017-04-16 12:12:38,2017-04-16 12:09:43,2.9166666666666665
4312899,Test,2017-03-29 11:14:24,2017-03-29 11:09:15,5.15
4313134,Test,2017-04-06 08:48:11,2017-04-06 08:44:23,3.8
4313319,Control,2017-03-29 14:33:54,2017-03-29 14:28:44,5.166666666666667
4313487,Control,2017-04-05 09:46:26,2017-04-05 09:41:19,5.116666666666666
4313597,Control,2017-04-18 11:55:17,2017-04-12 11:28:18,8666.983333333334
4313622,Test,2017-03-29 11:20:57,2017-03-29 11:18:06,2.85
4313666,Test,2017-04-20 11:32:17,2017-04-20 11:19:38,12.65
4313749,Test,2017-04-24 20:10:49,2017-04-19 13:07:34,7623.25
4314111,Test,2017-04-11 10:55:03,2017-04-11 10:50:52,4.183333333333334
4314548,Control,2017-04-05 23:13:15,2017-04-05 13:20:55,592.3333333333334
4314735,Test,2017-04-20 13:27:45,2017-04-20 13:02:15,25.5
4315157,Test,2017-04-10 21:38:15,2017-04-10 21:36:48,1.45
4315438,Test,2017-05-24 10:06:19,2017-05-24 10:03:58,2.35
4315514,Test,2017-04-05 22:10:22,2017-04-05 21:42:11,28.183333333333334
4315722,Test,2017-04-09 19:52:38,2017-04-09 19:38:12,14.433333333333334
4316035,Test,2017-04-01 20:15:58,2017-04-01 20:12:27,3.5166666666666666
